"","ppid_trialn","pNum","heading","FirstSteeringTime","TimeToPeak","YawIncrease"
"1025","15_1_40",15,1.5,0.333417853420002,0.149953423395004,0.200046625920183
"1026","15_1_41",15,1,0.550073019317011,0.116707447608007,0.142447551786205
"1027","15_1_42",15,2,0.200036102150989,0.399959007758014,0.186993016473057
"1028","15_1_43",15,0,1.132725211316,0.116579460048996,0.101818175256982
"1029","15_1_44",15,2,0.383353527597023,0.250070785571978,0.180058246369894
"1030","15_1_45",15,1.5,0.533257144512987,0.133387184702002,0.148974384020011
"1031","15_1_46",15,1.5,0.432727143202982,0.166751488610004,0.197191151994115
"1032","15_1_47",15,1,0.583466603397,0.0998801022210216,0.0877039611235362
"1033","15_1_48",15,1.5,0.716709802096005,0.183410699397996,0.123193401296238
"1034","15_1_49",15,2,0.499323537455012,0.150065714367003,0.154766892937786
"1035","15_1_51",15,1.5,0.500017205875025,0.166632858631999,0.230559422124377
"1036","15_1_54",15,0.5,2.36679996691697,0.133199127511034,0.100268066050982
"1037","15_1_55",15,1.5,0.383503550749026,0.116576743331962,0.146445208522199
"1038","15_1_57",15,2,0.466697275011995,0.149950706677998,0.143181791047116
"1039","15_1_59",15,1,0.450034140077037,0.149996890868977,0.14358979569518
"1040","15_1_6",15,1.5,0.350012164855201,0.216654562182896,0.150932387339216
"1041","15_1_60",15,1.5,0.566615713128954,0.166690815262996,0.125396299612273
"1042","15_1_61",15,2,0.483287360443967,0.16669172083499,0.16259904212746
"1043","15_1_64",15,0.5,0.716723083823979,0.133374204832023,0.0774242534434594
"1044","15_1_65",15,1.5,0.549692980787995,0.166589089302022,0.156480217903922
"1045","15_1_68",15,1,0.583378159165022,0.100037973666986,0.104184172491789
"1046","15_1_7",15,1.5,0.383361677747907,1.2833837737132,0.110303010392092
"1047","15_1_70",15,1.5,0.583463886680022,0.133328322500006,0.150442922396677
"1048","15_1_71",15,1,0.650019228318968,0.099999939629015,0.0865617585487864
"1049","15_1_72",15,0,0.832677698951954,0.0999594907310097,0.0822377799725748
"1050","15_1_73",15,2,0.733289624373981,0.166620180620043,0.211060621660628
"1051","15_1_74",15,2,0.516720789706994,0.13327489373097,0.192296013348934
"1052","15_1_75",15,1,0.734258284929979,0.165837766109973,0.114953338162049
"1053","15_1_77",15,0.5,1.00009719809901,0.166710134139976,0.115116545127267
"1054","15_1_78",15,2,0.450015424915989,0.150055149355978,0.113158515527777
"1055","15_1_79",15,2,0.516807120937983,0.133439707897992,0.0974125939579838
"1056","15_1_8",15,1.5,0.500088142375297,0.149955234540201,0.164149182486089
"1057","15_1_82",15,2,0.53276451315503,0.149924445080956,0.141142218380228
"1058","15_1_84",15,1,0.550051587438986,0.100074800275991,0.0934964771836239
"1059","15_1_87",15,2,0.500060673348003,0.100029823516024,0.114627011155054
"1060","15_1_88",15,1.5,0.355860049226976,0.144226282004013,0.0974942132448536
"1061","15_1_89",15,2,0.432704503895025,0.150042169485005,0.117237751821538
"1062","15_2_0",15,0.5,0.734213911885391,0.16670500256277,0.0724475545969323
"1063","15_2_10",15,2,0.433444356503294,0.150046697347506,0.213344995809463
"1064","15_2_11",15,1.5,0.450073683403502,0.166545319971902,0.198985995694404
"1065","15_2_12",15,1,0.800065020094593,0.116679676722811,0.0757109778466487
"1066","15_2_13",15,1.5,0.333438077868394,0.233316187830198,0.0958624298929609
"1067","15_2_14",15,1,0.433351686266207,0.1499075410632,0.279428940049279
"1068","15_2_15",15,1.5,0.650005342876895,0.166755110899402,0.141713329545268
"1069","15_2_18",15,2,0.449231501119002,0.133339189367888,0.0739976755041614
"1070","15_2_19",15,1.5,0.516760936748199,0.149912068924905,0.147587321438156
"1071","15_2_20",15,2,0.400091221321006,0.166721001008,0.211876365931439
"1072","15_2_23",15,1,0.43332089680699,0.133325303925005,0.121561713377774
"1073","15_2_28",15,2,0.666775637206001,0.199970599084992,0.126212163022904
"1074","15_2_29",15,1,0.483429535303003,0.116663980135002,0.0964335709949194
"1075","15_2_30",15,2,0.400102088189016,0.149940745382992,0.0890908945169481
"1076","15_2_31",15,1,0.416703342347006,0.133358810101981,0.197272693655847
"1077","15_2_32",15,0.5,0.883333605004992,0.433369495855999,0.146608274160843
"1078","15_2_33",15,1,0.615900582644997,0.133438802326026,0.0855012050458602
"1079","15_2_34",15,1.5,0.433252978880006,0.133388090274991,0.112505821480757
"1080","15_2_36",15,2,0.366236700916005,0.216682333068007,0.101410289292847
"1081","15_2_37",15,2,0.333440794584988,0.149977571992025,0.114055948466549
"1082","15_2_38",15,1,0.516625704611016,0.116649189119983,0.189358975156481
"1083","15_2_39",15,2,0.483354976511976,0.133283647597011,0.191806486974925
"1084","15_2_4",15,2,0.450092398565399,0.1333228890655,0.13959207171509
"1085","15_2_40",15,2,0.433664712440986,0.149749669617023,0.293787889408343
"1086","15_2_41",15,1,0.449981013165996,0.150075675663004,0.0674708448089916
"1087","15_2_44",15,2,0.483281927010012,0.13334884880598,0.177447560106542
"1088","15_2_45",15,1,0.566773584575003,0.116635907393004,0.0909673363526117
"1089","15_2_46",15,2,0.549980047223016,0.200027348285005,0.165536186390823
"1090","15_2_47",15,0.5,0.433266260608008,0.100026804940995,0.0908042242129641
"1091","15_2_48",15,1,0.366748349293005,0.116569800610989,0.116503470010691
"1092","15_2_50",15,1.5,0.466710556739997,0.133373601117,0.180384694036348
"1093","15_2_53",15,1.5,0.483387577116986,0.116712881042019,0.167657243552463
"1094","15_2_54",15,1,0.416706964635978,0.11669869374299,0.1006759977563
"1095","15_2_55",15,1,0.483416253575001,0.149525691389954,0.128170142084847
"1096","15_2_56",15,2,0.466678257991987,0.116733105492017,0.137389241554937
"1097","15_2_57",15,1.5,0.416741376385005,0.166705908134986,0.104265645285309
"1098","15_2_59",15,0.5,0.699976938091027,0.0834850167020136,0.081177231940356
"1099","15_2_6",15,1.5,0.416598597811799,0.166717076860799,0.217179480550968
"1100","15_2_60",15,1.5,0.550005403248974,0.116647981689994,0.115361269259508
"1101","15_2_62",15,1.5,0.483389690118997,0.150049112207,0.182913716335396
"1102","15_2_63",15,1,0.63347230850303,0.116502486399952,0.0958624730507541
"1103","15_2_64",15,0.5,0.416064913841012,0.11663651110797,0.182832216188346
"1104","15_2_67",15,2,0.199893625434015,1.78332491151099,0.0875408337874846
"1105","15_2_68",15,1,0.583330163829999,0.150060280932962,0.110547826006696
"1106","15_2_7",15,1,0.500087538660402,0.116696882597395,0.108834496918536
"1107","15_2_70",15,1.5,0.382726569673991,0.166689607833007,0.143263389666874
"1108","15_2_72",15,0.5,0.600004769348004,0.116702617889018,0.080198149407383
"1109","15_2_73",15,1.5,0.500076369933993,0.13334492465998,0.156888127726414
"1110","15_2_74",15,0.5,0.516780557481979,0.100041595957009,0.103857821170546
"1111","15_2_75",15,2,0.383262064788994,0.166663346234998,0.0866434021499049
"1112","15_2_76",15,1.5,0.366746840005021,0.100001147059004,0.112097873971179
"1113","15_2_78",15,2,0.583346162275006,0.133416766732012,0.169125993178163
"1114","15_2_79",15,2,0.40008910831898,0.183356365057023,0.255442913317736
"1115","15_2_83",15,1,0.632887610623015,0.116539313008957,0.0974126729792926
"1116","15_2_84",15,2,0.450077607551009,0.149874940457948,0.271352030388959
"1117","15_2_85",15,1.5,0.583382687026017,1.81665963338799,0.119848514978702
"1118","15_2_86",15,1.5,0.683359685488995,0.133214522241019,0.105407943293488
"1119","15_2_88",15,2,0.500164210453022,0.149940141667969,0.129230774609081
"1120","15_2_9",15,1.5,0.433385192443204,0.166636480921696,0.348123519150606
"1121","15_3_0",15,1.5,0.183328292313899,0.167643779231101,0.140979020988747
"1122","15_3_1",15,1,0.4500187453477,0.116620210805101,0.245734285953995
"1123","15_3_12",15,1,0.466627847798605,0.0833165802448974,0.0856642624784454
"1124","15_3_14",15,1,0.600072989131391,0.116659150416112,0.107039574681323
"1125","15_3_16",15,0.5,0.633401975717405,0.150073864517907,0.107937090810918
"1126","15_3_17",15,1.5,0.550009327395202,0.116746689076606,0.144731889159738
"1127","15_3_18",15,0.5,0.583575573936699,0.116964328297698,0.0801981117202971
"1128","15_3_19",15,2,0.166696550554207,0.466685502571494,0.152564083501731
"1129","15_3_2",15,2,0.366107505926898,0.133422803881501,0.162028030498879
"1130","15_3_20",15,1,0.516687585387999,0.133391108850006,0.192132897866077
"1131","15_3_21",15,1,0.600147246063997,0.0999241734089935,0.0893356460027203
"1132","15_3_24",15,0.5,0.500175681035998,0.116608438363997,0.127191149514594
"1133","15_3_26",15,1.5,0.399348953851984,0.099969753884011,0.122867167899102
"1134","15_3_27",15,0.5,0.20011217022801,0.434026639523978,0.0955362001429639
"1135","15_3_28",15,1.5,0.466738025767995,0.149972440415013,0.170186533308252
"1136","15_3_29",15,1.5,0.549968576639998,0.149963384691006,0.140489508291503
"1137","15_3_30",15,0.5,0.416008164640004,0.100036464379997,0.0925174353770162
"1138","15_3_31",15,2,0.366748953007004,0.166704700706021,0.221911468011237
"1139","15_3_32",15,2,0.416725076082997,0.183358478058977,0.19996510710055
"1140","15_3_35",15,2,0.383335114292976,0.200081078911012,0.18389267972855
"1141","15_3_37",15,1.5,0.44999278560698,0.133417974162995,0.151340330327864
"1142","15_3_39",15,2,0.550043739144002,0.200004105261002,0.139755315227663
"1143","15_3_4",15,1,0.4835273371162,0.133280025307698,0.103776235315766
"1144","15_3_40",15,1,0.599396224729986,0.166617162045014,0.0943939835875174
"1145","15_3_41",15,1.5,0.466675239418009,0.166829669689008,0.259440662143947
"1146","15_3_42",15,1.5,0.533409884382024,0.100040690384986,0.121398825537074
"1147","15_3_43",15,2,0.300096413269983,0.466665881837002,0.126130560756007
"1148","15_3_45",15,2,0.333290771432985,0.133357602673016,0.136165574088796
"1149","15_3_46",15,1.5,0.433396059311008,0.116675148860992,0.118135264911852
"1150","15_3_47",15,1.5,0.383294665394004,0.183389569376004,0.211387033159638
"1151","15_3_48",15,2,0.499991849848016,0.166765374053,0.138776272813202
"1152","15_3_49",15,2,0.299401537420977,0.36661855058901,0.117808931218438
"1153","15_3_5",15,2,0.249400058318905,0.200082286340795,0.113892765511653
"1154","15_3_53",15,1,0.600019258505995,0.13336213053401,0.0943937477393033
"1155","15_3_55",15,2,0.466745270346053,0.149957951256965,0.126620205965909
"1156","15_3_6",15,0.5,0.583365179294198,0.116693260307997,0.132004647474467
"1157","15_3_60",15,1.5,0.550094753053997,0.116684808298999,0.0752214323251686
"1158","15_3_61",15,1.5,0.566731022673991,0.133341604228008,0.124172337335862
"1159","15_3_62",15,1,0.633475628935003,0.116740651927955,0.124172313021613
"1160","15_3_64",15,1.5,0.416767939841009,0.166567959280997,0.183076795650807
"1161","15_3_65",15,1.5,0.550176858279997,0.149889429615996,0.18935890950801
"1162","15_3_66",15,2,0.400128651644991,0.149978779422042,0.175244716497568
"1163","15_3_68",15,1.5,0.316797884099969,0.333322768323001,0.0610257792861865
"1164","15_3_69",15,1,0.69996908979698,0.150047301063012,0.119522166696739
"1165","15_3_70",15,1,0.699994445822995,0.133303268330963,0.0859089890421143
"1166","15_3_71",15,2,0.433402700174952,0.183311388297,0.12588629494736
"1167","15_3_72",15,2,0.433375533005005,0.149937726807991,0.216526790654465
"1168","15_3_75",15,1.5,0.466049790781994,0.133281534595028,0.115850369830232
"1169","15_3_76",15,2,0.450137979039994,0.183279089550012,0.240349561184437
"1170","15_3_8",15,1,0.499371532789802,0.133401070145098,0.13469692232795
"1171","15_3_80",15,0.5,0.566661897319023,0.083470527543966,0.0861537921956648
"1172","15_3_81",15,1,0.383287118957981,0.116752122511002,0.0890910069703508
"1173","15_3_84",15,2,0.433453110368987,0.166703191418037,0.188216835190921
"1174","15_3_85",15,1,0.415976167751012,0.150099522401035,0.159988478347137
"1175","15_3_86",15,1.5,0.550046757718974,0.13331413520001,0.141305234326627
"1176","15_3_89",15,2,0.500060975204974,0.13336213053401,0.186177540770222
"1177","15_3_9",15,0,1.6501143134162,0.516587972429498,0.0970046160555933
"1178","16_1_0",16,2,0.216435884270419,0.31749777609142,0.12939393248041
"1179","16_1_1",16,1,0.466679103047198,0.1000174773406,0.0808508019017311
"1180","16_1_10",16,1,0.5167005195811,0.133356032746299,0.16651512288634
"1181","16_1_11",16,1,0.533390000000004,0.116610000000001,0.0922727289044289
"1182","16_1_12",16,0.5,0.633320000000012,0.166799999999995,0.167902104428904
"1183","16_1_18",16,1.5,0.366720000000001,0.116709999999998,0.118869463869464
"1184","16_1_19",16,1,0.433310000000006,0.149979999999999,0.197925407808858
"1185","16_1_22",16,2,0.416799999999995,0.083200000000005,0.128006964731935
"1186","16_1_24",16,1,0.450100000000006,0.0999999999999943,0.125722602331002
"1187","16_1_28",16,1,0.433300000000003,0.133299999999991,0.0850116493006994
"1188","16_1_30",16,1.5,0.4161,0.283299999999997,0.134778552797203
"1189","16_1_31",16,2,0.266699999999986,0.133399999999995,0.131433545687646
"1190","16_1_32",16,1.5,0.433300000000003,0.166799999999995,0.201188811655012
"1191","16_1_33",16,2,0.483299999999986,0.150100000000009,0.218811186829837
"1192","16_1_35",16,1,0.416799999999995,0.183300000000003,0.15721446969697
"1193","16_1_36",16,0,0.350099999999998,1.23320000000001,0.191153851025641
"1194","16_1_38",16,1.5,0.400099999999981,0.116600000000005,0.102389281585082
"1195","16_1_40",16,2,0.400099999999981,1.88330000000002,0.152156173030303
"1196","16_1_46",16,2,0.266700000000014,0.100099999999998,0.151095566783217
"1197","16_1_48",16,1.5,0.532700000000006,0.483300000000014,0.11046618986014
"1198","16_1_49",16,1,0.300099999999986,2.10000000000002,0.0968415094405594
"1199","16_1_51",16,1.5,0.500100000000003,0.133299999999991,0.0833799896270397
"1200","16_1_52",16,0.5,0.482900000000001,0.133399999999995,0.199393939393939
"1201","16_1_53",16,1.5,0.36669999999998,0.116700000000009,0.188053608857809
"1202","16_1_54",16,2,0.349500000000035,0.149999999999977,0.128578088694639
"1203","16_1_55",16,1.5,0.400100000000009,0.150000000000034,0.162109558391608
"1204","16_1_56",16,1.5,0.449999999999989,0.149900000000002,0.158111885780886
"1205","16_1_57",16,2,0.550100000000043,0.133299999999963,0.121398602797203
"1206","16_1_59",16,2,0.533299999999997,0.149999999999977,0.200209786596737
"1207","16_1_6",16,2,0.4001082448071,0.133227744840497,0.111689975517498
"1208","16_1_61",16,2,0.266699999999958,0.33340000000004,0.200699294289044
"1209","16_1_62",16,0.5,0.283500000000004,0.0833000000000084,0.122132875291375
"1210","16_1_63",16,1.5,0.499899999999968,0.166600000000017,0.129638686363636
"1211","16_1_64",16,1,0.46610000000004,0.16659999999996,0.177610733916084
"1212","16_1_65",16,1.5,0.550000000000011,0.216700000000003,0.138939375268065
"1213","16_1_68",16,1.5,0.566899999999976,0.0665000000000191,0.0725291806526807
"1214","16_1_7",16,2,0.483326345415698,0.133374445833901,0.208694642813473
"1215","16_1_75",16,1,0.266099999999994,0.066599999999994,0.105326327296037
"1216","16_1_76",16,2,0.550100000000043,0.16659999999996,0.0838694965034965
"1217","16_1_79",16,1.5,0.46629999999999,0.11669999999998,0.196701662470863
"1218","16_1_81",16,1.5,0.516700000000014,0.150099999999952,0.1408158504662
"1219","16_1_82",16,0.5,0.400000000000034,0.133299999999963,0.0743240234265734
"1220","16_1_87",16,2,0.566699999999969,0.150000000000034,0.210815858974359
"1221","16_1_88",16,2,0.466700000000003,0.166799999999967,0.176794851864802
"1222","16_1_9",16,2,0.383415120646497,0.0667721947887046,0.0747319320889752
"1223","16_2_0",16,2,0.450102999999999,0.149996,0.295419553263403
"1224","16_2_1",16,2,0.449949999999999,0.116820000000001,0.173205130769231
"1225","16_2_15",16,2,0.483339999999998,0.116740000000007,0.185361307925408
"1226","16_2_16",16,1.5,0.600100000000012,0.133289999999988,0.209428865151515
"1227","16_2_19",16,1.5,0.516669999999991,0.166629999999998,0.151993008741259
"1228","16_2_22",16,0.5,0.566699999999997,0.133400000000009,0.118379955128205
"1229","16_2_24",16,1.5,0.349999999999994,0.166700000000006,0.162762236829837
"1230","16_2_25",16,2,0.432999999999993,0.116600000000005,0.280407914592075
"1231","16_2_26",16,1,0.400000000000006,0.0666999999999973,0.0731002333566434
"1232","16_2_27",16,2,0.483399999999989,0.0834000000000117,0.106876456876457
"1233","16_2_28",16,2,0.532700000000006,0.149999999999977,0.203065272843823
"1234","16_2_30",16,0.5,0.716700000000003,0.150000000000006,0.148403258484848
"1235","16_2_32",16,1.5,0.683300000000003,0.200000000000017,0.0986363631701632
"1236","16_2_33",16,2,0.416699999999992,0.166500000000013,0.116993006993007
"1237","16_2_37",16,0.5,0.583500000000015,0.2166,0.0793006996503497
"1238","16_2_40",16,1,0.500100000000003,0.133399999999995,0.117808858275058
"1239","16_2_43",16,0.5,0.683300000000003,0.116799999999984,0.0813403245920746
"1240","16_2_47",16,1,0.733400000000017,0.116600000000005,0.0976573431235432
"1241","16_2_5",16,2,0.533339999999999,0.216660000000001,0.202657343006993
"1242","16_2_54",16,1,0.632499999999993,0.233400000000017,0.1459557004662
"1243","16_2_55",16,1.5,0.449999999999989,0.13330000000002,0.188461537062937
"1244","16_2_58",16,1.5,0.500099999999975,0.13330000000002,0.156153846270396
"1245","16_2_59",16,1,0.533400000000029,0.11669999999998,0.0855827515151515
"1246","16_2_6",16,1.5,0.449649999999998,0.133369999999999,0.238146872843823
"1247","16_2_60",16,2,0.450000000000045,0.133399999999995,0.165291368414918
"1248","16_2_61",16,1.5,0.399900000000002,0.133399999999995,0.294685315268065
"1249","16_2_62",16,1,0.383400000000051,0.0832999999999515,0.0847669092307693
"1250","16_2_63",16,0.5,0.383299999999963,0.116700000000037,0.0930069946153846
"1251","16_2_67",16,1.5,0.466700000000003,0.150100000000009,0.111608391608392
"1252","16_2_68",16,2,0.416799999999967,0.0833000000000084,0.0653496608391608
"1253","16_2_69",16,1,0.716799999999978,0.133200000000045,0.132086247156177
