"","ppid_trialn","pNum","heading","FirstSteeringTime","response","response_num"
"534","13_3_6","13","0","2.5","nosteer","1"
"535","13_3_61","13","2","2.5","nosteer","1"
"536","13_3_66","13","0.5","2.5","nosteer","1"
"537","13_3_67","13","0","2.5","nosteer","1"
"538","13_3_69","13","1.5","2.5","nosteer","1"
"539","13_3_71","13","0.5","2.5","nosteer","1"
"540","13_3_72","13","0.5","2.5","nosteer","1"
"541","13_3_74","13","0.5","2.5","nosteer","1"
"542","13_3_75","13","0.5","2.5","nosteer","1"
"543","13_3_80","13","1.5","2.5","nosteer","1"
"544","13_3_83","13","0.5","2.5","nosteer","1"
"545","13_3_86","13","1","2.5","nosteer","1"
"546","14_1_0","14","0","2.5","nosteer","1"
"547","14_1_1","14","0.5","2.5","nosteer","1"
"548","14_1_16","14","0.5","2.5","nosteer","1"
"549","14_1_2","14","1.5","2.5","nosteer","1"
"550","14_1_24","14","0","2.5","nosteer","1"
"551","14_1_31","14","0","2.5","nosteer","1"
"552","14_1_36","14","0","2.5","nosteer","1"
"553","14_1_40","14","0.5","2.5","nosteer","1"
"554","14_1_44","14","0.5","2.5","nosteer","1"
"555","14_1_49","14","0.5","2.5","nosteer","1"
"556","14_1_5","14","0","2.5","nosteer","1"
"557","14_1_52","14","0.5","2.5","nosteer","1"
"558","14_1_54","14","0.5","2.5","nosteer","1"
"559","14_1_56","14","0","2.5","nosteer","1"
"560","14_1_57","14","0.5","2.5","nosteer","1"
"561","14_1_59","14","0","2.5","nosteer","1"
"562","14_1_6","14","0.5","2.5","nosteer","1"
"563","14_1_76","14","0.5","2.5","nosteer","1"
"564","14_1_77","14","1","2.5","nosteer","1"
"565","14_1_80","14","0","2.5","nosteer","1"
"566","14_1_87","14","0","2.5","nosteer","1"
"567","14_2_11","14","0.5","2.5","nosteer","1"
"568","14_2_13","14","1","2.5","nosteer","1"
"569","14_2_18","14","0.5","2.5","nosteer","1"
"570","14_2_23","14","0","2.5","nosteer","1"
"571","14_2_31","14","0","2.5","nosteer","1"
"572","14_2_33","14","0","2.5","nosteer","1"
"573","14_2_4","14","0.5","2.5","nosteer","1"
"574","14_2_41","14","0","2.5","nosteer","1"
"575","14_2_50","14","0","2.5","nosteer","1"
"576","14_2_55","14","0","2.5","nosteer","1"
"577","14_2_57","14","0.5","2.5","nosteer","1"
"578","14_2_58","14","0.5","2.5","nosteer","1"
"579","14_2_6","14","1","2.5","nosteer","1"
"580","14_2_74","14","0.5","2.5","nosteer","1"
"581","14_2_75","14","0.5","2.5","nosteer","1"
"582","14_2_78","14","0","2.5","nosteer","1"
"583","14_2_85","14","0","2.5","nosteer","1"
"584","14_3_24","14","0.5","2.5","nosteer","1"
"585","14_3_39","14","0.5","2.5","nosteer","1"
"586","14_3_4","14","0","2.5","nosteer","1"
"587","14_3_44","14","0.5","2.5","nosteer","1"
"588","14_3_51","14","0","2.5","nosteer","1"
"589","14_3_52","14","0","2.5","nosteer","1"
"590","14_3_54","14","0","2.5","nosteer","1"
"591","14_3_6","14","0","2.5","nosteer","1"
"592","14_3_70","14","0","2.5","nosteer","1"
"593","14_3_8","14","0","2.5","nosteer","1"
"594","14_3_83","14","0","2.5","nosteer","1"
"595","14_3_88","14","0.5","2.5","nosteer","1"
"596","15_1_11","15","1","2.5","nosteer","1"
"597","15_1_13","15","1","2.5","nosteer","1"
"598","15_1_15","15","0.5","2.5","nosteer","1"
"599","15_1_22","15","0","2.5","nosteer","1"
"600","15_1_23","15","0.5","2.5","nosteer","1"
"601","15_1_29","15","0","2.5","nosteer","1"
"602","15_1_32","15","1","2.5","nosteer","1"
"603","15_1_38","15","0","2.5","nosteer","1"
"604","15_1_5","15","0.5","2.5","nosteer","1"
"605","15_1_52","15","1","2.5","nosteer","1"
"606","15_1_56","15","0","2.5","nosteer","1"
"607","15_1_58","15","1","2.5","nosteer","1"
"608","15_1_62","15","0.5","2.5","nosteer","1"
"609","15_1_63","15","0","2.5","nosteer","1"
"610","15_1_66","15","0","2.5","nosteer","1"
"611","15_1_67","15","1","2.5","nosteer","1"
"612","15_1_69","15","0","2.5","nosteer","1"
"613","15_1_76","15","0","2.5","nosteer","1"
"614","15_1_80","15","1.5","2.5","nosteer","1"
"615","15_1_81","15","0.5","2.5","nosteer","1"
"616","15_1_83","15","0.5","2.5","nosteer","1"
"617","15_1_85","15","0.5","2.5","nosteer","1"
"618","15_1_86","15","1","2.5","nosteer","1"
"619","15_1_9","15","0.5","2.5","nosteer","1"
"620","15_2_1","15","0.5","2.5","nosteer","1"
"621","15_2_16","15","1","2.5","nosteer","1"
"622","15_2_2","15","1","2.5","nosteer","1"
"623","15_2_21","15","0.5","2.5","nosteer","1"
"624","15_2_22","15","1","2.5","nosteer","1"
"625","15_2_24","15","1.5","2.5","nosteer","1"
"626","15_2_25","15","0","2.5","nosteer","1"
"627","15_2_26","15","0.5","2.5","nosteer","1"
"628","15_2_27","15","0","2.5","nosteer","1"
"629","15_2_3","15","0.5","2.5","nosteer","1"
"630","15_2_35","15","0.5","2.5","nosteer","1"
"631","15_2_42","15","0.5","2.5","nosteer","1"
"632","15_2_43","15","0","2.5","nosteer","1"
"633","15_2_49","15","0","2.5","nosteer","1"
"634","15_2_5","15","0","2.5","nosteer","1"
"635","15_2_51","15","0.5","2.5","nosteer","1"
"636","15_2_52","15","0","2.5","nosteer","1"
"637","15_2_58","15","0.5","2.5","nosteer","1"
"638","15_2_61","15","0","2.5","nosteer","1"
"639","15_2_65","15","1","2.5","nosteer","1"
"640","15_2_66","15","0.5","2.5","nosteer","1"
"641","15_2_69","15","2","2.5","nosteer","1"
"642","15_2_71","15","0","2.5","nosteer","1"
"643","15_2_77","15","0.5","2.5","nosteer","1"
"644","15_2_8","15","1.5","2.5","nosteer","1"
"645","15_2_80","15","0.5","2.5","nosteer","1"
"646","15_2_81","15","0","2.5","nosteer","1"
"647","15_2_82","15","0","2.5","nosteer","1"
"648","15_2_87","15","0.5","2.5","nosteer","1"
"649","15_2_89","15","0.5","2.5","nosteer","1"
"650","15_3_10","15","0","2.5","nosteer","1"
"651","15_3_11","15","0","2.5","nosteer","1"
"652","15_3_13","15","0","2.5","nosteer","1"
"653","15_3_15","15","1","2.5","nosteer","1"
"654","15_3_22","15","0.5","2.5","nosteer","1"
"655","15_3_25","15","0.5","2.5","nosteer","1"
"656","15_3_3","15","1.5","2.5","nosteer","1"
"657","15_3_33","15","0","2.5","nosteer","1"
"658","15_3_34","15","1","2.5","nosteer","1"
"659","15_3_38","15","0","2.5","nosteer","1"
"660","15_3_44","15","0","2.5","nosteer","1"
"661","15_3_50","15","0.5","2.5","nosteer","1"
"662","15_3_52","15","0.5","2.5","nosteer","1"
"663","15_3_54","15","0","2.5","nosteer","1"
"664","15_3_56","15","0.5","2.5","nosteer","1"
"665","15_3_57","15","1","2.5","nosteer","1"
"666","15_3_58","15","0.5","2.5","nosteer","1"
"667","15_3_59","15","0.5","2.5","nosteer","1"
"668","15_3_63","15","0.5","2.5","nosteer","1"
"669","15_3_67","15","0.5","2.5","nosteer","1"
"670","15_3_7","15","1","2.5","nosteer","1"
"671","15_3_73","15","0.5","2.5","nosteer","1"
"672","15_3_74","15","0.5","2.5","nosteer","1"
"673","15_3_77","15","1","2.5","nosteer","1"
"674","15_3_78","15","1","2.5","nosteer","1"
"675","15_3_79","15","0","2.5","nosteer","1"
"676","15_3_82","15","0.5","2.5","nosteer","1"
"677","15_3_83","15","2","2.5","nosteer","1"
"678","15_3_87","15","0","2.5","nosteer","1"
"679","15_3_88","15","0.5","2.5","nosteer","1"
"680","16_1_13","16","0","2.5","nosteer","1"
"681","16_1_14","16","1","2.5","nosteer","1"
"682","16_1_15","16","0.5","2.5","nosteer","1"
"683","16_1_16","16","2","2.5","nosteer","1"
"684","16_1_17","16","0.5","2.5","nosteer","1"
"685","16_1_2","16","0.5","2.5","nosteer","1"
"686","16_1_21","16","1","2.5","nosteer","1"
"687","16_1_23","16","0.5","2.5","nosteer","1"
"688","16_1_26","16","0.5","2.5","nosteer","1"
"689","16_1_27","16","0","2.5","nosteer","1"
"690","16_1_29","16","1","2.5","nosteer","1"
"691","16_1_3","16","0","2.5","nosteer","1"
"692","16_1_34","16","1","2.5","nosteer","1"
"693","16_1_37","16","0","2.5","nosteer","1"
"694","16_1_39","16","2","2.5","nosteer","1"
"695","16_1_4","16","0.5","2.5","nosteer","1"
"696","16_1_42","16","0","2.5","nosteer","1"
"697","16_1_43","16","0.5","2.5","nosteer","1"
"698","16_1_44","16","1","2.5","nosteer","1"
"699","16_1_45","16","1.5","2.5","nosteer","1"
"700","16_1_47","16","0.5","2.5","nosteer","1"
"701","16_1_5","16","0.5","2.5","nosteer","1"
"702","16_1_50","16","1.5","2.5","nosteer","1"
"703","16_1_58","16","1.5","2.5","nosteer","1"
"704","16_1_60","16","2","2.5","nosteer","1"
"705","16_1_66","16","0.5","2.5","nosteer","1"
"706","16_1_67","16","1","2.5","nosteer","1"
"707","16_1_69","16","0","2.5","nosteer","1"
"708","16_1_70","16","0.5","2.5","nosteer","1"
"709","16_1_71","16","1","2.5","nosteer","1"
"710","16_1_72","16","0","2.5","nosteer","1"
"711","16_1_73","16","0.5","2.5","nosteer","1"
"712","16_1_74","16","1.5","2.5","nosteer","1"
"713","16_1_77","16","0.5","2.5","nosteer","1"
"714","16_1_78","16","1.5","2.5","nosteer","1"
"715","16_1_8","16","0.5","2.5","nosteer","1"
"716","16_1_83","16","0.5","2.5","nosteer","1"
"717","16_1_84","16","1.5","2.5","nosteer","1"
"718","16_1_85","16","0","2.5","nosteer","1"
"719","16_1_86","16","0.5","2.5","nosteer","1"
"720","16_1_89","16","1","2.5","nosteer","1"
"721","16_2_10","16","0","2.5","nosteer","1"
"722","16_2_11","16","1.5","2.5","nosteer","1"
"723","16_2_12","16","1","2.5","nosteer","1"
"724","16_2_13","16","1.5","2.5","nosteer","1"
"725","16_2_14","16","1","2.5","nosteer","1"
"726","16_2_17","16","0","2.5","nosteer","1"
"727","16_2_18","16","1","2.5","nosteer","1"
"728","16_2_2","16","0","2.5","nosteer","1"
"729","16_2_20","16","0.5","2.5","nosteer","1"
"730","16_2_21","16","0","2.5","nosteer","1"
"731","16_2_23","16","0.5","2.5","nosteer","1"
"732","16_2_29","16","2","2.5","nosteer","1"
"733","16_2_3","16","0.5","2.5","nosteer","1"
"734","16_2_31","16","0","2.5","nosteer","1"
"735","16_2_34","16","1.5","2.5","nosteer","1"
"736","16_2_35","16","0.5","2.5","nosteer","1"
"737","16_2_36","16","0","2.5","nosteer","1"
"738","16_2_38","16","1.5","2.5","nosteer","1"
"739","16_2_39","16","1","2.5","nosteer","1"
"740","16_2_4","16","1","2.5","nosteer","1"
"741","16_2_41","16","1.5","2.5","nosteer","1"
"742","16_2_42","16","0.5","2.5","nosteer","1"
"743","16_2_44","16","0.5","2.5","nosteer","1"
"744","16_2_45","16","0","2.5","nosteer","1"
"745","16_2_46","16","0.5","2.5","nosteer","1"
"746","16_2_48","16","0.5","2.5","nosteer","1"
"747","16_2_49","16","0","2.5","nosteer","1"
"748","16_2_50","16","2","2.5","nosteer","1"
"749","16_2_51","16","2","2.5","nosteer","1"
"750","16_2_52","16","1","2.5","nosteer","1"
"751","16_2_53","16","2","2.5","nosteer","1"
"752","16_2_56","16","0","2.5","nosteer","1"
"753","16_2_57","16","1","2.5","nosteer","1"
"754","16_2_64","16","1.5","2.5","nosteer","1"
"755","16_2_65","16","2","2.5","nosteer","1"
"756","16_2_66","16","1","2.5","nosteer","1"
"757","16_2_71","16","0.5","2.5","nosteer","1"
"758","16_2_76","16","1","2.5","nosteer","1"
"759","16_2_8","16","1.5","2.5","nosteer","1"
"760","16_2_80","16","0.5","2.5","nosteer","1"
"761","16_2_81","16","0.5","2.5","nosteer","1"
"762","16_2_9","16","0","2.5","nosteer","1"
"763","16_3_12","16","2","2.5","nosteer","1"
"764","16_3_14","16","0.5","2.5","nosteer","1"
"765","16_3_15","16","1.5","2.5","nosteer","1"
"766","16_3_18","16","0.5","2.5","nosteer","1"
"767","16_3_22","16","0.5","2.5","nosteer","1"
"768","16_3_26","16","1.5","2.5","nosteer","1"
"769","16_3_27","16","0.5","2.5","nosteer","1"
"770","16_3_3","16","0","2.5","nosteer","1"
"771","16_3_33","16","0.5","2.5","nosteer","1"
"772","16_3_34","16","0","2.5","nosteer","1"
"773","16_3_35","16","2","2.5","nosteer","1"
"774","16_3_37","16","0.5","2.5","nosteer","1"
"775","16_3_38","16","2","2.5","nosteer","1"
"776","16_3_4","16","1","2.5","nosteer","1"
"777","16_3_41","16","0","2.5","nosteer","1"
"778","16_3_42","16","1","2.5","nosteer","1"
"779","16_3_43","16","0.5","2.5","nosteer","1"
"780","16_3_44","16","0.5","2.5","nosteer","1"
"781","16_3_45","16","0","2.5","nosteer","1"
"782","16_3_46","16","0.5","2.5","nosteer","1"
"783","16_3_48","16","0.5","2.5","nosteer","1"
"784","16_3_49","16","2","2.5","nosteer","1"
"785","16_3_53","16","1","2.5","nosteer","1"
"786","16_3_6","16","0.5","2.5","nosteer","1"
"787","16_3_60","16","0.5","2.5","nosteer","1"
"788","16_3_61","16","2","2.5","nosteer","1"
"789","16_3_64","16","1","2.5","nosteer","1"
"790","16_3_7","16","1","2.5","nosteer","1"
"791","16_3_70","16","1","2.5","nosteer","1"
"792","16_3_71","16","0.5","2.5","nosteer","1"
"793","16_3_72","16","1.5","2.5","nosteer","1"
"794","16_3_73","16","0.5","2.5","nosteer","1"
"795","16_3_76","16","0.5","2.5","nosteer","1"
"796","16_3_77","16","0","2.5","nosteer","1"
"797","16_3_78","16","0","2.5","nosteer","1"
"798","16_3_80","16","1","2.5","nosteer","1"
"799","16_3_82","16","1.5","2.5","nosteer","1"
"800","16_3_84","16","0","2.5","nosteer","1"
"801","16_3_85","16","1","2.5","nosteer","1"
"802","16_3_86","16","1.5","2.5","nosteer","1"
"803","17_1_0","17","1","2.5","nosteer","1"
"804","17_1_15","17","0.5","2.5","nosteer","1"
"805","17_1_16","17","0.5","2.5","nosteer","1"
"806","17_1_17","17","0.5","2.5","nosteer","1"
"807","17_1_2","17","1.5","2.5","nosteer","1"
"808","17_1_21","17","1","2.5","nosteer","1"
"809","17_1_22","17","0.5","2.5","nosteer","1"
"810","17_1_23","17","1","2.5","nosteer","1"
"811","17_1_24","17","1","2.5","nosteer","1"
"812","17_1_25","17","0","2.5","nosteer","1"
"813","17_1_26","17","0","2.5","nosteer","1"
"814","17_1_3","17","0","2.5","nosteer","1"
"815","17_1_32","17","1.5","2.5","nosteer","1"
"816","17_1_34","17","0","2.5","nosteer","1"
"817","17_1_37","17","0","2.5","nosteer","1"
"818","17_1_38","17","0","2.5","nosteer","1"
"819","17_1_41","17","0.5","2.5","nosteer","1"
"820","17_1_46","17","0.5","2.5","nosteer","1"
"821","17_1_47","17","2","2.5","nosteer","1"
"822","17_1_5","17","0.5","2.5","nosteer","1"
"823","17_1_51","17","2","2.5","nosteer","1"
"824","17_1_53","17","0.5","2.5","nosteer","1"
"825","17_1_54","17","1","2.5","nosteer","1"
"826","17_1_55","17","0.5","2.5","nosteer","1"
"827","17_1_57","17","1.5","2.5","nosteer","1"
"828","17_1_58","17","0.5","2.5","nosteer","1"
"829","17_1_59","17","0.5","2.5","nosteer","1"
"830","17_1_61","17","0.5","2.5","nosteer","1"
"831","17_1_62","17","1","2.5","nosteer","1"
"832","17_1_63","17","1","2.5","nosteer","1"
"833","17_1_70","17","2","2.5","nosteer","1"
"834","17_1_72","17","0.5","2.5","nosteer","1"
"835","17_1_73","17","0","2.5","nosteer","1"
"836","17_1_74","17","1","2.5","nosteer","1"
"837","17_1_79","17","0.5","2.5","nosteer","1"
"838","17_1_80","17","1.5","2.5","nosteer","1"
"839","17_1_81","17","0","2.5","nosteer","1"
"840","17_1_83","17","0.5","2.5","nosteer","1"
"841","17_1_84","17","1","2.5","nosteer","1"
"842","17_1_85","17","0","2.5","nosteer","1"
"843","17_1_86","17","0.5","2.5","nosteer","1"
"844","17_1_87","17","0.5","2.5","nosteer","1"
"845","17_1_88","17","1.5","2.5","nosteer","1"
"846","17_1_89","17","1.5","2.5","nosteer","1"
"847","17_2_0","17","0.5","2.5","nosteer","1"
"848","17_2_1","17","0","2.5","nosteer","1"
"849","17_2_12","17","1.5","2.5","nosteer","1"
"850","17_2_13","17","0.5","2.5","nosteer","1"
"851","17_2_14","17","2","2.5","nosteer","1"
"852","17_2_15","17","1.5","2.5","nosteer","1"
"853","17_2_17","17","0","2.5","nosteer","1"
"854","17_2_18","17","0.5","2.5","nosteer","1"
"855","17_2_19","17","0.5","2.5","nosteer","1"
"856","17_2_2","17","1","2.5","nosteer","1"
"857","17_2_21","17","1","2.5","nosteer","1"
"858","17_2_22","17","1.5","2.5","nosteer","1"
"859","17_2_23","17","0","2.5","nosteer","1"
"860","17_2_24","17","0.5","2.5","nosteer","1"
"861","17_2_25","17","0.5","2.5","nosteer","1"
"862","17_2_27","17","1","2.5","nosteer","1"
"863","17_2_3","17","1.5","2.5","nosteer","1"
"864","17_2_30","17","1","2.5","nosteer","1"
"865","17_2_31","17","0.5","2.5","nosteer","1"
"866","17_2_33","17","1","2.5","nosteer","1"
"867","17_2_35","17","2","2.5","nosteer","1"
"868","17_2_39","17","0.5","2.5","nosteer","1"
"869","17_2_4","17","0.5","2.5","nosteer","1"
"870","17_2_40","17","1","2.5","nosteer","1"
"871","17_2_41","17","1.5","2.5","nosteer","1"
"872","17_2_42","17","0.5","2.5","nosteer","1"
"873","17_2_43","17","0.5","2.5","nosteer","1"
"874","17_2_44","17","1","2.5","nosteer","1"
"875","17_2_48","17","1","2.5","nosteer","1"
"876","17_2_5","17","1","2.5","nosteer","1"
"877","17_2_50","17","0","2.5","nosteer","1"
"878","17_2_51","17","2","2.5","nosteer","1"
"879","17_2_52","17","0.5","2.5","nosteer","1"
"880","17_2_54","17","0.5","2.5","nosteer","1"
"881","17_2_55","17","1","2.5","nosteer","1"
"882","17_2_56","17","0.5","2.5","nosteer","1"
"883","17_2_57","17","2","2.5","nosteer","1"
"884","17_2_58","17","1.5","2.5","nosteer","1"
"885","17_2_59","17","2","2.5","nosteer","1"
"886","17_2_6","17","0","2.5","nosteer","1"
"887","17_2_60","17","0","2.5","nosteer","1"
"888","17_2_61","17","0.5","2.5","nosteer","1"
"889","17_2_63","17","1","2.5","nosteer","1"
"890","17_2_66","17","0.5","2.5","nosteer","1"
"891","17_2_68","17","1","2.5","nosteer","1"
"892","17_2_7","17","0.5","2.5","nosteer","1"
"893","17_2_70","17","1","2.5","nosteer","1"
"894","17_2_71","17","1","2.5","nosteer","1"
"895","17_2_72","17","0","2.5","nosteer","1"
"896","17_2_73","17","1.5","2.5","nosteer","1"
"897","17_2_74","17","1","2.5","nosteer","1"
"898","17_2_77","17","0.5","2.5","nosteer","1"
"899","17_2_78","17","2","2.5","nosteer","1"
"900","17_2_79","17","1.5","2.5","nosteer","1"
"901","17_2_8","17","2","2.5","nosteer","1"
"902","17_2_80","17","0","2.5","nosteer","1"
"903","17_2_82","17","1.5","2.5","nosteer","1"
"904","17_2_85","17","0","2.5","nosteer","1"
"905","17_2_89","17","0","2.5","nosteer","1"
"906","17_2_9","17","1","2.5","nosteer","1"
"907","17_3_0","17","0","2.5","nosteer","1"
"908","17_3_1","17","1","2.5","nosteer","1"
"909","17_3_11","17","1","2.5","nosteer","1"
"910","17_3_12","17","0","2.5","nosteer","1"
"911","17_3_13","17","0","2.5","nosteer","1"
"912","17_3_14","17","0","2.5","nosteer","1"
"913","17_3_16","17","0.5","2.5","nosteer","1"
"914","17_3_17","17","0.5","2.5","nosteer","1"
"915","17_3_18","17","0.5","2.5","nosteer","1"
"916","17_3_19","17","1.5","2.5","nosteer","1"
"917","17_3_2","17","1","2.5","nosteer","1"
"918","17_3_20","17","1","2.5","nosteer","1"
"919","17_3_21","17","2","2.5","nosteer","1"
"920","17_3_22","17","0.5","2.5","nosteer","1"
"921","17_3_23","17","1","2.5","nosteer","1"
"922","17_3_24","17","1.5","2.5","nosteer","1"
"923","17_3_25","17","1.5","2.5","nosteer","1"
"924","17_3_26","17","0","2.5","nosteer","1"
"925","17_3_28","17","0.5","2.5","nosteer","1"
"926","17_3_3","17","1.5","2.5","nosteer","1"
"927","17_3_31","17","1","2.5","nosteer","1"
"928","17_3_32","17","1","2.5","nosteer","1"
"929","17_3_33","17","2","2.5","nosteer","1"
"930","17_3_34","17","1.5","2.5","nosteer","1"
"931","17_3_37","17","1","2.5","nosteer","1"
"932","17_3_4","17","1.5","2.5","nosteer","1"
"933","17_3_40","17","0.5","2.5","nosteer","1"
"934","17_3_42","17","1","2.5","nosteer","1"
"935","17_3_44","17","1","2.5","nosteer","1"
"936","17_3_45","17","1","2.5","nosteer","1"
"937","17_3_46","17","0","2.5","nosteer","1"
"938","17_3_47","17","0.5","2.5","nosteer","1"
"939","17_3_49","17","0.5","2.5","nosteer","1"
"940","17_3_54","17","0.5","2.5","nosteer","1"
"941","17_3_59","17","0.5","2.5","nosteer","1"
"942","17_3_60","17","0.5","2.5","nosteer","1"
"943","17_3_65","17","0.5","2.5","nosteer","1"
"944","17_3_69","17","0.5","2.5","nosteer","1"
"945","17_3_7","17","0.5","2.5","nosteer","1"
"946","17_3_75","17","0.5","2.5","nosteer","1"
"947","17_3_76","17","0","2.5","nosteer","1"
"948","17_3_77","17","0.5","2.5","nosteer","1"
"949","17_3_78","17","1.5","2.5","nosteer","1"
"950","17_3_79","17","0","2.5","nosteer","1"
"951","17_3_8","17","1.5","2.5","nosteer","1"
"952","17_3_81","17","0.5","2.5","nosteer","1"
"953","17_3_82","17","1.5","2.5","nosteer","1"
"954","17_3_83","17","1","2.5","nosteer","1"
"955","17_3_84","17","0","2.5","nosteer","1"
"956","17_3_85","17","0.5","2.5","nosteer","1"
"957","17_3_87","17","1.5","2.5","nosteer","1"
"958","17_3_88","17","1","2.5","nosteer","1"
"959","17_3_89","17","2","2.5","nosteer","1"
"960","18_1_1","18","1.5","2.5","nosteer","1"
"961","18_1_10","18","0.5","2.5","nosteer","1"
"962","18_1_11","18","1","2.5","nosteer","1"
"963","18_1_12","18","2","2.5","nosteer","1"
"964","18_1_13","18","2","2.5","nosteer","1"
"965","18_1_14","18","1","2.5","nosteer","1"
"966","18_1_15","18","1.5","2.5","nosteer","1"
"967","18_1_16","18","2","2.5","nosteer","1"
"968","18_1_17","18","1.5","2.5","nosteer","1"
"969","18_1_18","18","1","2.5","nosteer","1"
"970","18_1_2","18","1.5","2.5","nosteer","1"
"971","18_1_20","18","2","2.5","nosteer","1"
"972","18_1_21","18","1.5","2.5","nosteer","1"
"973","18_1_22","18","1","2.5","nosteer","1"
"974","18_1_23","18","0","2.5","nosteer","1"
"975","18_1_24","18","0.5","2.5","nosteer","1"
"976","18_1_25","18","1","2.5","nosteer","1"
"977","18_1_26","18","0","2.5","nosteer","1"
"978","18_1_27","18","1","2.5","nosteer","1"
"979","18_1_28","18","2","2.5","nosteer","1"
"980","18_1_29","18","0","2.5","nosteer","1"
"981","18_1_3","18","2","2.5","nosteer","1"
"982","18_1_30","18","0.5","2.5","nosteer","1"
"983","18_1_31","18","1","2.5","nosteer","1"
"984","18_1_32","18","0","2.5","nosteer","1"
"985","18_1_35","18","1.5","2.5","nosteer","1"
"986","18_1_36","18","0.5","2.5","nosteer","1"
"987","18_1_37","18","0","2.5","nosteer","1"
"988","18_1_38","18","1.5","2.5","nosteer","1"
"989","18_1_4","18","0.5","2.5","nosteer","1"
"990","18_1_40","18","2","2.5","nosteer","1"
"991","18_1_42","18","0.5","2.5","nosteer","1"
"992","18_1_43","18","0.5","2.5","nosteer","1"
